comp_id,id,flag,spacecraft,time_start,time_end,time_pt_max,pt_max,b_max,np_max,v_min,v_max
|14|*|STEREO-B|2012-05-07 01:07:00|2012-05-09 12:00:00|2012-05-08 17:01:00|470|28|72.32|312|510
|15|*|STEREO-B|2012-05-12 23:08:00|2012-05-14 13:40:00|2012-05-13 03:03:00|110|13.8|30|335|480
|16||STEREO-B|2012-05-18 23:48:00|2012-05-22 16:35:00|2012-05-19 11:30:00|77|11.5|18.69|335|500
|17||STEREO-B|2012-05-24 14:43:00|2012-05-26 16:00:00|2012-05-25 09:18:00|170|13.5|30|345|820
|18||STEREO-B|2012-06-07 21:00:00|2012-06-09 11:00:00|2012-06-08 19:36:00|105|9|17.02|305|470
|19||STEREO-B|2012-06-14 22:00:00|2012-06-15 23:27:00|2012-06-14 03:56:00|110|12|30|350|700
|20||STEREO-B|2012-06-20 16:00:00|2012-06-23 04:00:00|2012-06-21 11:09:00|180|12.7|10|420|750
|21||STEREO-B|2012-06-26 21:51:00|2012-06-27 19:03:00|2012-06-27 13:23:00|250|12.5|12.35|430|680
|22||STEREO-B|2012-07-12 00:00:00|2012-07-16 10:00:00|2012-07-14 08:14:00|220|12|10|340|740
|23||STEREO-B|2012-07-18 12:21:00|2012-07-19 19:27:00|2012-07-18 23:40:00|85|10.5|15.12|400|520
|24||STEREO-B|2012-08-04 08:00:00|2012-08-07 17:30:00|2012-08-06 14:39:00|50|8.6|10|300|522
|25||STEREO-B|2012-08-10 08:00:00|2012-08-12 06:00:00|2012-08-13 02:30:00|70|7.8|20|330|535
|26||STEREO-B|2012-09-11 04:00:00|2012-09-13 06:00:00|2012-09-11 22:56:00|102|11.5|30|350|500
|27|?|STEREO-B|2012-09-19 07:26:00|2012-09-21 10:00:00|2012-09-19 19:18:00|112|8|16.7|290|397
|28||STEREO-B|2012-09-24 16:30:00|2012-09-24 23:48:00|2012-09-24 16:44:00|250|16.5|35|410|635
|29||STEREO-B|2012-09-30 07:54:00|2012-10-02 15:25:00|2012-10-01 05:05:00|95|10|10|380|600
|30||STEREO-B|2012-10-04 19:04:00|2012-10-06 08:00:00|2012-10-05 16:00:00|140|11|40|380|580
|31||STEREO-B|2012-10-09 00:00:00|2012-10-10 08:00:00|2012-10-09 08:45:00|100|12|20|325|440
|32||STEREO-B|2012-11-09 07:30:00|2012-11-10 07:00:00|2012-11-09 14:37:00|96|12.3|20|280|385
|33||STEREO-B|2012-11-30 02:00:00|2012-12-02 08:00:00|2012-11-30 15:11:00|80|9|10|290|390
|34||STEREO-B|2012-12-06 21:00:00|2012-12-08 02:00:00|2012-12-07 07:57:00|75|9.5|8|370|660
|35|*|STEREO-B|2012-12-25 21:00:00|2012-12-26 10:00:00|2012-12-26 01:22:00|300|18|60|350|500
|1||STEREO-B|2013-01-10 20:00:00|2013-01-12 03:20:00|2013-01-11 03:04:00|70|10.8|20|300|400
|2||STEREO-B|2013-01-13 17:02:00|2013-01-14 01:17:00|2013-01-13 21:56:00|350|15.6|56.16|390|635
|3||STEREO-B|2013-01-22 22:20:00|2013-01-25 16:00:00|2013-01-23 13:05:00|80|12.3|17|270|450
|4||STEREO-B|2013-02-22 12:00:00|2013-02-24 12:09:00|2013-02-23 12:53:00|68.8|10.6|10|320|490
|5||STEREO-B|2013-03-05 19:57:00|2013-03-07 06:00:00|2013-03-06 07:41:00|115|11|15.15|270|452
|6||STEREO-B|2013-03-18 00:24:00|2013-03-18 21:50:00|2013-03-18 03:28:00|160|14.6|30|300|600
|7||STEREO-B|2013-03-31 07:00:00|2013-03-31 22:00:00|2013-03-31 15:34:00|65|8.4|9|290|460
|8|*|STEREO-B|2013-04-09 06:40:00|2013-04-12 07:20:00|2013-04-11 07:40:00|60|10.5|17.40|280|435
|9||STEREO-B|2013-04-13 01:00:00|2013-04-14 18:30:00|2013-04-13 17:37:00|120|11.5|22.33|320|670
|10||STEREO-B|2013-05-12 02:00:00|2013-05-15 00:00:00|2013-05-12 12:10:00|100|11.8|20|330|520
|11|*|STEREO-B|2013-05-22 03:48:00|2013-05-23 22:21:00|2013-05-23 06:06:00|280|24|30|340|610
|12||STEREO-B|2013-05-30 20:25:00|2013-05-31 22:25:00|2013-05-30 22:30:00|190|16|30|330|522
|13||STEREO-B|2013-06-07 10:00:00|2013-06-09 09:00:00|2013-06-08 04:14:00|120|13|20|305|465
|14||STEREO-B|2013-06-10 16:17:00|2013-06-12 20:00:00|2013-06-11 19:04:00|120|12.2|20|300|680
|15||STEREO-B|2013-06-17 04:45:00|2013-06-18 08:26:00|2013-06-17 10:25:00|165|14|40|360|740
|16||STEREO-B|2013-06-26 13:18:00|2013-06-28 11:38:00|2013-06-27 11:05:00|125|14|20|290|440
|17||STEREO-B|2013-07-08 04:00:00|2013-07-09 20:50:00|2013-07-08 15:33:00|130|13.6|15.4|300|590
